ANO,MS,DI,HR,1200535,1200579,1210762
2018,1,28,4,-990.0,.0,.0
2018,1,28,5,-990.0,.0,.0
2018,1,28,6,-990.0,.0,.0
2018,1,28,7,-990.0,.0,.0
2018,1,28,8,-990.0,7.9,1.5
2018,1,28,9,-990.0,368.0,245.3
2018,1,28,10,-990.0,1060.4,821.0
2018,1,28,11,-990.0,1650.4,1347.9
2018,1,28,12,-990.0,2066.1,1710.1
2018,1,28,13,-990.0,2248.8,1889.4
2018,1,28,14,-990.0,2191.0,1880.7
2018,1,28,15,-990.0,1848.1,1667.9
2018,1,28,16,-990.0,1355.5,1255.9
2018,1,28,17,-990.0,760.6,698.8
2018,1,28,18,-990.0,170.8,113.2
2018,1,28,19,-990.0,.0,.0
2018,1,28,20,-990.0,.0,.0
2018,1,28,21,-990.0,.0,.0
2018,1,28,22,-990.0,.0,.0
2018,1,28,23,-990.0,.0,.0
2018,1,29,0,-990.0,.0,.0
2018,1,29,1,-990.0,.0,.0
2018,1,29,2,-990.0,.0,.0
2018,1,29,3,-990.0,.0,.0
2018,1,29,4,-990.0,.0,.0
2018,1,29,5,-990.0,.0,.0
2018,1,29,6,-990.0,.0,.0
2018,1,29,7,-990.0,.0,.0
2018,1,29,8,-990.0,6.3,1.9
2018,1,29,9,-990.0,288.4,219.3
2018,1,29,10,-990.0,987.9,739.5
2018,1,29,11,-990.0,1587.4,1301.5
2018,1,29,12,-990.0,2014.0,1649.0
2018,1,29,13,-990.0,2075.7,1808.1
2018,1,29,14,-990.0,2108.9,1820.3
2018,1,29,15,-990.0,1769.6,1626.0
2018,1,29,16,-990.0,1314.7,1056.4
2018,1,29,17,-990.0,631.6,518.9
2018,1,29,18,-990.0,124.0,89.4
2018,1,29,19,-990.0,.0,.0
2018,1,29,20,-990.0,.0,.0
2018,1,29,21,-990.0,.0,.0
2018,1,29,22,-990.0,.0,.0
2018,1,29,23,-990.0,.0,.0
2018,1,30,0,-990.0,.0,.0
2018,1,30,1,-990.0,.0,.0
2018,1,30,2,-990.0,.0,.0
2018,1,30,3,-990.0,.0,.0
2018,1,30,4,-990.0,.0,.0
2018,1,30,5,-990.0,.0,.0
2018,1,30,6,-990.0,.0,.0
2018,1,30,7,-990.0,.0,.0
2018,1,30,8,-990.0,5.0,1.4
2018,1,30,9,-990.0,335.8,232.9
2018,1,30,10,-990.0,1021.4,793.1
2018,1,30,11,-990.0,1626.6,1323.7
2018,1,30,12,-990.0,2045.7,1693.2
2018,1,30,13,-990.0,2220.8,1852.8
2018,1,30,14,-990.0,2143.2,1757.5
2018,1,30,15,-990.0,1559.8,987.2
2018,1,30,16,-990.0,1202.9,892.2
2018,1,30,17,-990.0,724.1,666.7
2018,1,30,18,-990.0,149.3,130.2
2018,1,30,19,-990.0,.0,.0
2018,1,30,20,-990.0,.0,.0
2018,1,30,21,-990.0,.0,.0
2018,1,30,22,-990.0,.0,.0
2018,1,30,23,-990.0,.0,.0
2018,1,31,0,-990.0,.0,.0
2018,1,31,1,-990.0,.0,.0
2018,1,31,2,-990.0,.0,.0
2018,1,31,3,-990.0,.0,.0
2018,1,31,4,-990.0,.0,.0
2018,1,31,5,-990.0,.0,.0
2018,1,31,6,-990.0,.0,.0
2018,1,31,7,-990.0,.0,.0
2018,1,31,8,-990.0,4.3,1.1
2018,1,31,9,-990.0,231.5,136.2
2018,1,31,10,-990.0,925.9,695.1
2018,1,31,11,-990.0,1499.8,1248.1
2018,1,31,12,-990.0,1939.7,1610.6
2018,1,31,13,-990.0,2172.9,1817.0
2018,1,31,14,-990.0,2124.4,1811.5
2018,1,31,15,-990.0,1736.5,1576.4
2018,1,31,16,-990.0,1270.7,1157.8
2018,1,31,17,-990.0,674.7,612.4
2018,1,31,18,-990.0,145.6,133.7
2018,1,31,19,-990.0,.0,.0
2018,1,31,20,-990.0,.0,.0
2018,1,31,21,-990.0,.0,.0
2018,1,31,22,-990.0,.0,.0
2018,1,31,23,-990.0,.0,.0
2018,2,1,0,-990.0,.0,.0
2018,2,1,1,-990.0,.0,.0
2018,2,1,2,-990.0,.0,.0
2018,2,1,3,-990.0,.0,.0
2018,2,1,4,-990.0,.0,.0
2018,2,1,5,-990.0,.0,.0
2018,2,1,6,-990.0,.0,.0
2018,2,1,7,-990.0,.0,.0
2018,2,1,8,-990.0,4.7,2.6
2018,2,1,9,-990.0,206.5,104.8
2018,2,1,10,-990.0,784.4,610.0
2018,2,1,11,-990.0,1147.2,752.9
2018,2,1,12,-990.0,1337.7,1368.4
2018,2,1,13,-990.0,2013.9,1263.7
2018,2,1,14,-990.0,1377.5,1177.8
2018,2,1,15,-990.0,1923.0,1595.7
2018,2,1,16,-990.0,831.8,1123.4
2018,2,1,17,-990.0,349.6,659.1
2018,2,1,18,-990.0,125.8,200.9
2018,2,1,19,-990.0,.2,.3
2018,2,1,20,-990.0,.0,.0
2018,2,1,21,-990.0,.0,.0
2018,2,1,22,-990.0,.0,.0
2018,2,1,23,-990.0,.0,.0
2018,2,2,0,-990.0,.0,.0
2018,2,2,1,-990.0,.0,.0
2018,2,2,2,-990.0,.0,.0
2018,2,2,3,-990.0,.0,.0
2018,2,2,4,-990.0,.0,.0
2018,2,2,5,-990.0,.0,.0
2018,2,2,6,-990.0,.0,.0
2018,2,2,7,-990.0,.0,.0
2018,2,2,8,-990.0,12.7,4.1
2018,2,2,9,-990.0,425.9,295.9
2018,2,2,10,-990.0,1131.7,893.7
2018,2,2,11,-990.0,1739.0,1435.6
2018,2,2,12,-990.0,1746.4,1765.0
2018,2,2,13,-990.0,2067.7,2005.4
2018,2,2,14,-990.0,2126.5,1855.1
2018,2,2,15,-990.0,1940.2,1709.9
2018,2,2,16,-990.0,1457.5,1383.4
2018,2,2,17,-990.0,869.4,811.2
2018,2,2,18,-990.0,192.9,186.6
2018,2,2,19,-990.0,.2,.1
2018,2,2,20,-990.0,.0,.0
2018,2,2,21,-990.0,.0,.0
2018,2,2,22,-990.0,.0,.0
2018,2,2,23,-990.0,.0,.0
2018,2,3,0,-990.0,.0,.0
2018,2,3,1,-990.0,.0,.0
2018,2,3,2,-990.0,.0,.0
2018,2,3,3,-990.0,.0,.0
2018,2,3,4,-990.0,.0,.0
2018,2,3,5,-990.0,.0,.0
2018,2,3,6,-990.0,.0,.0
2018,2,3,7,-990.0,.0,.0
2018,2,3,8,-990.0,15.4,5.5
2018,2,3,9,-990.0,418.5,280.2
2018,2,3,10,-990.0,1133.3,860.2
2018,2,3,11,-990.0,1775.8,1420.2
2018,2,3,12,-990.0,1166.9,1147.0
2018,2,3,13,-990.0,967.0,727.9
2018,2,3,14,-990.0,957.5,864.7
2018,2,3,15,-990.0,984.9,887.6
2018,2,3,16,-990.0,605.5,602.4
2018,2,3,17,-990.0,340.0,279.7
2018,2,3,18,-990.0,91.7,83.5
2018,2,3,19,-990.0,.5,.1
2018,2,3,20,-990.0,.0,.0
2018,2,3,21,-990.0,.0,.0
2018,2,3,22,-990.0,.0,.0
2018,2,3,23,-990.0,.0,.0
2018,2,4,0,-990.0,.0,.0
2018,2,4,1,-990.0,.0,.0
2018,2,4,2,-990.0,.0,.0
2018,2,4,3,-990.0,.0,.2
2018,2,4,4,-990.0,.0,.0
2018,2,4,5,-990.0,.0,.0
2018,2,4,6,-990.0,.0,.0
2018,2,4,7,-990.0,.0,.0
2018,2,4,8,-990.0,8.9,5.9
2018,2,4,9,-990.0,236.4,251.9
2018,2,4,10,-990.0,1062.4,900.0
2018,2,4,11,-990.0,1728.9,1389.3
2018,2,4,12,-990.0,2200.8,1792.6
2018,2,4,13,-990.0,2383.7,2111.4
2018,2,4,14,-990.0,2406.0,1532.1
2018,2,4,15,-990.0,2065.7,1780.7
2018,2,4,16,-990.0,1484.6,1418.2
2018,2,4,17,-990.0,904.8,833.9
2018,2,4,18,-990.0,208.7,209.0
2018,2,4,19,-990.0,.6,.1
2018,2,4,20,-990.0,.0,.0
2018,2,4,21,-990.0,.0,.0
2018,2,4,22,-990.0,.0,.0
2018,2,4,23,-990.0,.0,.0
2018,2,5,0,-990.0,.0,.0
2018,2,5,1,-990.0,.0,.0
2018,2,5,2,-990.0,.0,.0
2018,2,5,3,-990.0,.0,.0
2018,2,5,4,-990.0,.0,.0
2018,2,5,5,-990.0,.0,.0
2018,2,5,6,-990.0,.0,.0
2018,2,5,7,-990.0,.0,.0
2018,2,5,8,-990.0,17.4,5.5
2018,2,5,9,-990.0,448.6,315.6
2018,2,5,10,-990.0,1155.8,918.6
2018,2,5,11,-990.0,1772.8,1462.7
2018,2,5,12,-990.0,2204.2,1845.8
2018,2,5,13,-990.0,2412.9,2027.3
2018,2,5,14,-990.0,2362.0,2030.9
2018,2,5,15,-990.0,2077.6,1828.3
2018,2,5,16,-990.0,1522.1,1424.0
2018,2,5,17,-990.0,904.2,840.7
2018,2,5,18,-990.0,216.2,219.6
2018,2,5,19,-990.0,.7,.4
2018,2,5,20,-990.0,.0,.0
2018,2,5,21,-990.0,.0,.0
2018,2,5,22,-990.0,.0,.0
2018,2,5,23,-990.0,.0,.0
2018,2,6,0,-990.0,.0,.0
2018,2,6,1,-990.0,.0,.0
2018,2,6,2,-990.0,.0,.0
2018,2,6,3,-990.0,.0,.0
2018,2,6,4,-990.0,.0,.0
2018,2,6,5,-990.0,.0,.0
2018,2,6,6,-990.0,.0,.0
2018,2,6,7,-990.0,.0,.0
2018,2,6,8,-990.0,21.0,6.0
2018,2,6,9,-990.0,474.5,331.6
2018,2,6,10,-990.0,1213.9,958.2
2018,2,6,11,-990.0,1843.9,1513.4
2018,2,6,12,-990.0,2282.5,1910.9
2018,2,6,13,-990.0,2504.6,2106.8
2018,2,6,14,-990.0,2423.2,2033.9
2018,2,6,15,-990.0,1500.5,1636.2
2018,2,6,16,-990.0,1595.1,1304.1
2018,2,6,17,-990.0,906.5,816.2
2018,2,6,18,-990.0,134.9,149.5
2018,2,6,19,-990.0,1.3,1.9
2018,2,6,20,-990.0,.0,.0
2018,2,6,21,-990.0,.0,.0
2018,2,6,22,-990.0,.0,.0
2018,2,6,23,-990.0,.0,.0
2018,2,7,0,-990.0,.0,.0
2018,2,7,1,-990.0,.0,.0
2018,2,7,2,-990.0,.0,.0
2018,2,7,3,-990.0,.0,.0
2018,2,7,4,-990.0,.0,.0
2018,2,7,5,-990.0,.0,.0
2018,2,7,6,-990.0,.0,.0
2018,2,7,7,-990.0,.0,.0
2018,2,7,8,-990.0,17.8,5.9
2018,2,7,9,-990.0,445.3,323.4
2018,2,7,10,-990.0,1201.2,952.1
2018,2,7,11,-990.0,1808.0,1371.0
2018,2,7,12,-990.0,2275.5,1893.7
2018,2,7,13,-990.0,2476.8,2094.6
2018,2,7,14,-990.0,2436.0,2080.2
2018,2,7,15,-990.0,2215.0,1877.3
2018,2,7,16,-990.0,1394.5,937.7
2018,2,7,17,-990.0,970.4,970.4
2018,2,7,18,-990.0,255.7,244.5
2018,2,7,19,-990.0,1.6,1.5
2018,2,7,20,-990.0,.0,.0
2018,2,7,21,-990.0,.0,.0
2018,2,7,22,-990.0,.0,.0
2018,2,7,23,-990.0,.0,.0
2018,2,8,0,-990.0,.0,.0
2018,2,8,1,-990.0,.0,.0
2018,2,8,2,-990.0,.0,.0
2018,2,8,3,-990.0,.0,.0
2018,2,8,4,-990.0,.0,.0
2018,2,8,5,-990.0,.0,.0
2018,2,8,6,-990.0,.0,.0
2018,2,8,7,-990.0,.0,.0
2018,2,8,8,-990.0,27.1,8.7
2018,2,8,9,-990.0,491.2,351.8
2018,2,8,10,-990.0,1226.8,969.2
2018,2,8,11,-990.0,1596.7,1225.1
2018,2,8,12,-990.0,2332.9,1846.2
2018,2,8,13,-990.0,2487.5,2059.3
2018,2,8,14,-990.0,2284.7,2063.0
2018,2,8,15,-990.0,2289.0,1964.3
2018,2,8,16,-990.0,1610.9,1458.8
2018,2,8,17,-990.0,952.2,882.1
2018,2,8,18,-990.0,244.7,243.0
2018,2,8,19,-990.0,1.8,1.5
2018,2,8,20,-990.0,.0,.0
2018,2,8,21,-990.0,.0,.0
2018,2,8,22,-990.0,.0,.0
2018,2,8,23,-990.0,.0,.0
2018,2,9,0,-990.0,.0,.0
2018,2,9,1,-990.0,.0,.0
2018,2,9,2,-990.0,.0,.0
2018,2,9,3,-990.0,.0,.0
2018,2,9,4,-990.0,.0,.0
2018,2,9,5,-990.0,.0,.0
2018,2,9,6,-990.0,.0,.0
2018,2,9,7,-990.0,1.0,.1
2018,2,9,8,-990.0,6.8,5.2
2018,2,9,9,-990.0,128.4,98.1
2018,2,9,10,-990.0,362.0,264.0
2018,2,9,11,-990.0,389.4,344.3
2018,2,9,12,-990.0,530.4,637.0
2018,2,9,13,-990.0,770.6,750.1
2018,2,9,14,-990.0,1504.4,1241.4
2018,2,9,15,-990.0,1614.5,1329.4
2018,2,9,16,-990.0,1042.4,887.1
2018,2,9,17,-990.0,548.8,504.8
2018,2,9,18,-990.0,298.6,264.9
2018,2,9,19,-990.0,1.7,2.2
2018,2,9,20,-990.0,.0,.0
2018,2,9,21,-990.0,.0,.0
2018,2,9,22,-990.0,.0,.0
2018,2,9,23,-990.0,.0,.0
2018,2,10,0,-990.0,.0,.0
2018,2,10,1,-990.0,.0,.0
2018,2,10,2,-990.0,.0,.0
2018,2,10,3,-990.0,.0,.0
2018,2,10,4,-990.0,.0,.0
2018,2,10,5,-990.0,.0,.0
2018,2,10,6,-990.0,.0,.0
2018,2,10,7,-990.0,.0,.0
2018,2,10,8,-990.0,20.3,13.4
2018,2,10,9,-990.0,367.3,265.5
2018,2,10,10,-990.0,1237.2,1005.7
2018,2,10,11,-990.0,1883.6,1472.3
2018,2,10,12,-990.0,2317.0,1921.4
2018,2,10,13,-990.0,2510.1,2167.2
2018,2,10,14,-990.0,2841.5,1146.1
2018,2,10,15,-990.0,2343.9,997.2
2018,2,10,16,-990.0,1730.9,1427.3
2018,2,10,17,-990.0,1014.0,958.6
2018,2,10,18,-990.0,274.4,267.8
2018,2,10,19,-990.0,3.2,3.5
2018,2,10,20,-990.0,.0,.0
2018,2,10,21,-990.0,.0,.0
2018,2,10,22,-990.0,.0,.0
2018,2,10,23,-990.0,.0,.0
2018,2,11,0,-990.0,.0,.0
2018,2,11,1,-990.0,.0,.0
2018,2,11,2,-990.0,.0,.0
2018,2,11,3,-990.0,.0,.4
2018,2,11,4,-990.0,.0,.7
2018,2,11,5,-990.0,.0,.0
2018,2,11,6,-990.0,.0,.0
2018,2,11,7,-990.0,.0,.0
2018,2,11,8,-990.0,9.4,11.8
2018,2,11,9,-990.0,180.3,144.1
2018,2,11,10,-990.0,290.7,273.3
2018,2,11,11,-990.0,458.7,460.4
2018,2,11,12,-990.0,700.5,656.2
2018,2,11,13,-990.0,581.7,580.2
2018,2,11,14,-990.0,713.0,773.3
2018,2,11,15,-990.0,892.4,1139.3
2018,2,11,16,-990.0,364.8,563.6
2018,2,11,17,-990.0,276.1,282.0
2018,2,11,18,-990.0,72.0,69.6
2018,2,11,19,-990.0,3.2,4.2
2018,2,11,20,-990.0,.0,.0
2018,2,11,21,-990.0,.0,.0
2018,2,11,22,-990.0,.0,.0
2018,2,11,23,-990.0,.0,.0
2018,2,12,0,-990.0,.0,.0
2018,2,12,1,-990.0,.0,.0
2018,2,12,2,-990.0,.0,.0
2018,2,12,3,-990.0,.0,.0
2018,2,12,4,-990.0,.0,.7
2018,2,12,5,-990.0,.0,.3
2018,2,12,6,-990.0,.0,.0
2018,2,12,7,-990.0,.0,.0
2018,2,12,8,-990.0,35.3,15.3
2018,2,12,9,-990.0,571.1,430.6
2018,2,12,10,-990.0,1216.5,969.4
2018,2,12,11,-990.0,1934.6,1592.4
2018,2,12,12,-990.0,2369.3,1993.6
2018,2,12,13,-990.0,2568.5,2187.3
2018,2,12,14,-990.0,2491.1,2187.9
2018,2,12,15,-990.0,2337.8,1967.8
2018,2,12,16,-990.0,1710.2,1558.2
2018,2,12,17,-990.0,1019.6,942.9
2018,2,12,18,-990.0,275.4,275.7
2018,2,12,19,-990.0,6.3,5.0
2018,2,12,20,-990.0,.0,.0
2018,2,12,21,-990.0,.0,.0
2018,2,12,22,-990.0,.0,.0
2018,2,12,23,-990.0,.0,.0
2018,2,13,0,-990.0,.0,.0
2018,2,13,1,-990.0,.0,.0
2018,2,13,2,-990.0,.0,.0
2018,2,13,3,-990.0,.0,.0
2018,2,13,4,-990.0,.0,.0
2018,2,13,5,-990.0,.0,.0
2018,2,13,6,-990.0,.0,.0
2018,2,13,7,-990.0,.0,.0
2018,2,13,8,-990.0,42.5,22.3
2018,2,13,9,-990.0,494.8,392.8
2018,2,13,10,-990.0,1179.0,953.4
2018,2,13,11,-990.0,1795.3,1497.2
2018,2,13,12,-990.0,1524.0,1654.6
2018,2,13,13,-990.0,1409.5,1206.9
2018,2,13,14,-990.0,1887.3,1990.7
2018,2,13,15,-990.0,1847.9,1955.8
2018,2,13,16,-990.0,1756.4,1581.3
2018,2,13,17,-990.0,656.9,1009.4
2018,2,13,18,-990.0,109.1,343.5
2018,2,13,19,-990.0,5.4,5.1
2018,2,13,20,-990.0,.0,.0
2018,2,13,21,-990.0,.0,.0
2018,2,13,22,-990.0,.0,.0
2018,2,13,23,-990.0,.0,.0
2018,2,14,0,-990.0,.0,.0
2018,2,14,1,-990.0,.0,.0
2018,2,14,2,-990.0,.0,.0
2018,2,14,3,-990.0,.0,.0
2018,2,14,4,-990.0,.0,.0
2018,2,14,5,-990.0,.0,.0
2018,2,14,6,-990.0,.0,.1
2018,2,14,7,-990.0,.0,.0
2018,2,14,8,-990.0,66.7,41.8
2018,2,14,9,-990.0,410.8,358.3
2018,2,14,10,-990.0,853.0,980.1
2018,2,14,11,-990.0,1458.3,1388.3
2018,2,14,12,-990.0,1570.3,1859.2
2018,2,14,13,-990.0,2187.5,2204.7
2018,2,14,14,-990.0,2104.3,1987.9
2018,2,14,15,-990.0,1777.1,1342.8
2018,2,14,16,-990.0,786.8,601.9
2018,2,14,17,-990.0,574.2,428.0
2018,2,14,18,-990.0,200.8,139.7
2018,2,14,19,-990.0,5.6,4.7
2018,2,14,20,-990.0,.0,.0
2018,2,14,21,-990.0,.0,.0
2018,2,14,22,-990.0,.0,.0
2018,2,14,23,-990.0,.0,.0
2018,2,15,0,-990.0,.0,.0
2018,2,15,1,-990.0,.0,.0
2018,2,15,2,-990.0,.0,.0
2018,2,15,3,-990.0,.0,.0
2018,2,15,4,-990.0,.0,.0
2018,2,15,5,-990.0,.0,.0
2018,2,15,6,-990.0,.0,.0
2018,2,15,7,-990.0,.0,.0
2018,2,15,8,-990.0,12.4,9.4
2018,2,15,9,-990.0,130.8,138.2
2018,2,15,10,-990.0,257.5,355.5
2018,2,15,11,-990.0,508.6,665.0
2018,2,15,12,-990.0,1095.6,819.5
2018,2,15,13,-990.0,1407.4,801.7
2018,2,15,14,-990.0,1632.2,1529.9
2018,2,15,15,-990.0,1125.7,983.1
2018,2,15,16,-990.0,618.1,800.6
2018,2,15,17,-990.0,442.9,524.5
2018,2,15,18,-990.0,159.5,226.5
2018,2,15,19,-990.0,5.1,10.5
2018,2,15,20,-990.0,.0,.0
2018,2,15,21,-990.0,.0,.0
2018,2,15,22,-990.0,.0,.0
2018,2,15,23,-990.0,.0,.0
2018,2,16,0,-990.0,.0,.0
2018,2,16,1,-990.0,.0,.0
2018,2,16,2,-990.0,.0,.0
2018,2,16,3,-990.0,.0,.0
2018,2,16,4,-990.0,.0,.0
2018,2,16,5,-990.0,.0,.0
2018,2,16,6,-990.0,.0,.0
2018,2,16,7,-990.0,.0,.0
2018,2,16,8,-990.0,31.6,22.8
2018,2,16,9,-990.0,449.4,239.6
2018,2,16,10,-990.0,962.1,644.7
2018,2,16,11,-990.0,1429.9,1255.7
2018,2,16,12,-990.0,2426.7,1441.8
2018,2,16,13,-990.0,2603.0,1961.6
2018,2,16,14,-990.0,2533.3,2228.5
2018,2,16,15,-990.0,2242.5,1796.0
2018,2,16,16,-990.0,1743.0,976.9
2018,2,16,17,-990.0,1049.6,565.0
2018,2,16,18,-990.0,271.4,288.2
2018,2,16,19,-990.0,6.5,6.3
2018,2,16,20,-990.0,.0,.0
2018,2,16,21,-990.0,.0,.0
2018,2,16,22,-990.0,.0,.0
2018,2,16,23,-990.0,.0,.0
2018,2,17,0,-990.0,.0,.0
2018,2,17,1,-990.0,.1,.6
2018,2,17,2,-990.0,.0,.0
2018,2,17,3,-990.0,.0,.5
2018,2,17,4,-990.0,.0,.2
2018,2,17,5,-990.0,.0,.1
2018,2,17,6,-990.0,.0,.0
2018,2,17,7,-990.0,.0,.0
2018,2,17,8,-990.0,35.0,33.6
2018,2,17,9,-990.0,245.3,261.0
2018,2,17,10,-990.0,463.0,403.1
2018,2,17,11,-990.0,368.5,443.4
2018,2,17,12,-990.0,334.0,362.3
2018,2,17,13,-990.0,837.5,516.1
2018,2,17,14,-990.0,748.1,718.6
2018,2,17,15,-990.0,1176.3,946.2
2018,2,17,16,-990.0,1226.2,1182.0
2018,2,17,17,-990.0,977.8,844.1
2018,2,17,18,-990.0,280.7,147.0
2018,2,17,19,-990.0,13.4,7.9
2018,2,17,20,-990.0,.0,.0
2018,2,17,21,-990.0,.0,.0
2018,2,17,22,-990.0,.0,.0
2018,2,17,23,-990.0,.0,.0
2018,2,18,0,-990.0,.0,.0
2018,2,18,1,-990.0,.0,.0
2018,2,18,2,-990.0,.0,.0
2018,2,18,3,-990.0,.0,.0
2018,2,18,4,-990.0,.0,.0
2018,2,18,5,-990.0,.0,.0
2018,2,18,6,-990.0,.0,.0
2018,2,18,7,-990.0,.0,.0
2018,2,18,8,-990.0,68.4,27.5
2018,2,18,9,-990.0,648.1,481.2
2018,2,18,10,-990.0,1401.3,1133.8
2018,2,18,11,-990.0,2021.5,1686.7
2018,2,18,12,-990.0,2453.6,2092.3
2018,2,18,13,-990.0,2665.8,2280.7
2018,2,18,14,-990.0,2630.7,2285.8
2018,2,18,15,-990.0,2334.7,2052.1
2018,2,18,16,-990.0,1805.0,1632.2
2018,2,18,17,-990.0,1129.8,1051.6
2018,2,18,18,-990.0,350.4,372.1
2018,2,18,19,-990.0,6.5,6.9
2018,2,18,20,-990.0,.0,.0
2018,2,18,21,-990.0,.0,.0
2018,2,18,22,-990.0,.0,.0
2018,2,18,23,-990.0,.0,.0
2018,2,19,0,-990.0,.0,.0
2018,2,19,1,-990.0,.0,.0
2018,2,19,2,-990.0,.0,.0
2018,2,19,3,-990.0,.0,.0
2018,2,19,4,-990.0,.0,.0
2018,2,19,5,-990.0,.0,.0
2018,2,19,6,-990.0,.0,.0
2018,2,19,7,-990.0,.0,.0
2018,2,19,8,-990.0,24.1,16.5
2018,2,19,9,-990.0,317.7,250.1
2018,2,19,10,-990.0,853.9,739.4
2018,2,19,11,-990.0,1591.7,1297.8
2018,2,19,12,-990.0,2006.3,1739.1
2018,2,19,13,-990.0,2294.3,2004.6
2018,2,19,14,-990.0,1693.8,1511.8
2018,2,19,15,-990.0,1852.7,1636.6
2018,2,19,16,-990.0,1235.7,1212.2
2018,2,19,17,-990.0,541.3,541.3
2018,2,19,18,-990.0,226.8,220.0
2018,2,19,19,-990.0,8.7,9.0
2018,2,19,20,-990.0,.0,.0
2018,2,19,21,-990.0,.0,.0
2018,2,19,22,-990.0,.0,.0
2018,2,19,23,-990.0,.0,.0
2018,2,20,0,-990.0,.0,.0
2018,2,20,1,-990.0,.0,-990.0
2018,2,20,2,-990.0,.0,.0
2018,2,20,3,-990.0,.0,.0
2018,2,20,4,-990.0,.0,.0
2018,2,20,5,-990.0,.0,.0
2018,2,20,6,-990.0,.0,.0
2018,2,20,7,-990.0,.0,.0
2018,2,20,8,-990.0,82.3,36.9
2018,2,20,9,-990.0,674.3,500.4
2018,2,20,10,-990.0,1423.8,1141.1
2018,2,20,11,-990.0,2053.1,1698.9
2018,2,20,12,-990.0,2484.8,2095.0
2018,2,20,13,-990.0,2670.8,2280.1
2018,2,20,14,-990.0,2622.2,2279.7
2018,2,20,15,-990.0,2314.6,2021.2
2018,2,20,16,-990.0,1792.2,1600.7
2018,2,20,17,-990.0,1086.1,1008.2
2018,2,20,18,-990.0,397.7,377.9
2018,2,20,19,-990.0,11.1,7.9
2018,2,20,20,-990.0,.0,.0
2018,2,20,21,-990.0,.0,.0
2018,2,20,22,-990.0,.0,.0
2018,2,20,23,-990.0,.0,.0
2018,2,21,0,-990.0,.0,.0
2018,2,21,1,-990.0,.0,.0
2018,2,21,2,-990.0,.0,.0
2018,2,21,3,-990.0,.0,.0
2018,2,21,4,-990.0,.0,.0
2018,2,21,5,-990.0,.0,.0
2018,2,21,6,-990.0,.0,.0
2018,2,21,7,-990.0,.0,.0
2018,2,21,8,-990.0,94.1,43.5
2018,2,21,9,-990.0,736.1,542.9
2018,2,21,10,-990.0,1504.9,1206.9
2018,2,21,11,-990.0,2151.1,1770.1
2018,2,21,12,-990.0,2601.2,2203.2
2018,2,21,13,-990.0,2812.9,2419.2
2018,2,21,14,-990.0,2734.9,2392.5
2018,2,21,15,-990.0,2410.8,2121.5
2018,2,21,16,-990.0,1893.0,1697.6
2018,2,21,17,-990.0,1175.4,1081.7
2018,2,21,18,-990.0,432.9,409.9
2018,2,21,19,-990.0,13.0,9.9
2018,2,21,20,-990.0,.0,.0
2018,2,21,21,-990.0,.0,.0
2018,2,21,22,-990.0,.0,.0
2018,2,21,23,-990.0,.0,.0
2018,2,22,0,-990.0,.0,.0
2018,2,22,1,-990.0,.0,.0
2018,2,22,2,-990.0,.0,.0
2018,2,22,3,-990.0,.0,.0
2018,2,22,4,-990.0,.0,.0
2018,2,22,5,-990.0,.0,.0
2018,2,22,6,-990.0,.0,.0
2018,2,22,7,-990.0,.0,.0
2018,2,22,8,-990.0,101.5,51.2
2018,2,22,9,-990.0,771.5,574.0
2018,2,22,10,-990.0,1550.4,1255.5
2018,2,22,11,-990.0,2198.1,1823.8
2018,2,22,12,-990.0,2652.5,2239.0
2018,2,22,13,-990.0,2855.8,2431.2
2018,2,22,14,-990.0,2794.2,2437.0
2018,2,22,15,-990.0,2461.8,2184.9
2018,2,22,16,-990.0,1902.7,1719.4
2018,2,22,17,-990.0,1170.2,1116.3
2018,2,22,18,-990.0,430.5,425.2
2018,2,22,19,-990.0,15.1,11.1
2018,2,22,20,-990.0,.0,.0
2018,2,22,21,-990.0,.0,.0
2018,2,22,22,-990.0,.0,.0
2018,2,22,23,-990.0,.0,.0
2018,2,23,0,-990.0,.0,.0
2018,2,23,1,-990.0,.0,.0
2018,2,23,2,-990.0,.0,.0
2018,2,23,3,-990.0,.0,.0
2018,2,23,4,-990.0,.0,.0
2018,2,23,5,-990.0,.0,.0
2018,2,23,6,-990.0,.0,.0
2018,2,23,7,-990.0,.0,.0
2018,2,23,8,-990.0,102.2,61.3
2018,2,23,9,-990.0,756.8,572.3
2018,2,23,10,-990.0,1538.5,1247.0
2018,2,23,11,-990.0,2186.4,1816.1
2018,2,23,12,-990.0,2633.3,2230.2
2018,2,23,13,-990.0,2827.3,2415.3
2018,2,23,14,-990.0,2771.5,2406.8
2018,2,23,15,-990.0,2463.2,2169.7
2018,2,23,16,-990.0,1923.0,1727.5
2018,2,23,17,-990.0,1210.5,1114.1
2018,2,23,18,-990.0,448.6,411.5
2018,2,23,19,-990.0,12.8,10.4
2018,2,23,20,-990.0,.0,.0
2018,2,23,21,-990.0,.0,.0
2018,2,23,22,-990.0,.0,.0
2018,2,23,23,-990.0,.0,.0
2018,2,24,0,-990.0,.0,.0
2018,2,24,1,-990.0,.0,.0
2018,2,24,2,-990.0,.0,.0
2018,2,24,3,-990.0,.0,.0
2018,2,24,4,-990.0,.0,.0
2018,2,24,5,-990.0,.0,.0
2018,2,24,6,-990.0,.0,.0
